id,spectrum,eV
373,55.0542:7972.7358 56.0495:6032.5234 62.9289:11384.8232 67.0176:19732.6035 67.0542:6244.1387 68.997:4166.1436 70.0651:5963.0869 73.0396:4228.9771 74.0474:4282.3789 74.692:3595.7942 81.0699:6174.9702 84.384:3750.8679 86.0961:12617.0439 86.8568:4936.1255 95.0596:3866.8745 98.9844:4298.6763 106.0653:3716.7605 110.0234:57324.3359 124.9996:15064.1455 128.0341:6573.2017 128.4229:3751.8196 156.0289:111739.8984 157.0328:5706.6201 162.525:4318.7715 173.4588:5886.7822 185.1648:11719.2275 201.8458:3778.2708,40
373,54.0311:5131.709 54.0336:78156.0547 55.0177:9912.9512 56.0494:4239.9346 62.9288:8805.4814 67.0176:186954.375 68.0097:5276.6533 68.0128:60188.5625 68.021:7895.666 68.9933:4531.1611 68.9969:63353.4023 73.0397:5272.0229 74.0471:5516.9312 81.0698:4819.793 83.0602:5156.5957 92.0127:22258.1523 102.8334:4318.1772 110.0234:746890.1875 111.0198:4026.0669 111.0268:41239.5352 112.1877:3714.0735 128.0339:75530.0859 156.029:1399503.125 157.0323:87034.3438 157.9988:3995.8855 158.0331:6852.228 173.4764:4414.5693 184.0238:31372.3496 185.1644:5416.1509 197.0558:4375.0732 200.2229:3637.4146 202.0968:178.8244,40
373,55.0541:5190.3647 56.0495:4973.1562 62.9289:5574.5552 73.0396:4635.0576 74.0472:11187.3125 80.0493:4408.2734 83.0603:16614.916 84.4483:3413.9722 97.0767:4973.6851 110.0235:14725.8389 127.0862:12727.0957 156.0292:29055.0684 162.4271:3907.6238 185.165:11286.4795,40
373,55.0542:5086.9175 56.0495:7220.1113 62.9289:10668.0039 67.0181:9721.96 67.0542:7907.2598 68.0127:4347.6162 68.9971:5548.0361 70.065:5407.9448 73.0394:4212.8921 74.0477:10324.6475 81.0698:5603.395 83.0602:11107.501 99.2915:4346.3394 110.0169:4300.6567 110.0235:38550.8945 127.0871:4697.5488 140.1437:4000.8113 153.1381:3891.1538 156.016:6130.647 156.0291:91859.2656 157.0328:5876.2549 179.2839:4099.0986 184.0604:4506.8057 185.1651:18160.5312 192.0821:3831.0371,40
417,72.0807:6416.501 94.1542:3821.4631 97.0282:11754.0518 103.9937:4221.9722 136.0618:174227.1094 137.0664:7587.0854 157.7137:4185.8159 230.1165:4139.9551 322.633:4189.9253 410.9922:3574.3997 425.1206:4137.603,40
417,71.3405:3858.0278 72.0808:7170.0796 76.4753:3926.8796 97.0283:31915.2734 101.0597:5170.4663 111.0435:5871.9907 115.7753:3402.7205 116.7888:3943.2715 130.7025:3839.7266 136.0619:711098.0 137.0651:27278.1074 137.1639:3830.7705 178.0728:5816.9409 193.1343:13615.7803 214.0721:5866.6924 232.0827:11299.2949 233.1976:3929.0005,40
417,72.0805:7499.6055 87.9226:6868.9609 97.0285:194921.3438 97.5681:6231.4771 98.0317:10779.9668 99.2536:6382.9531 107.0227:6864.3823 136.0619:4303083.5 137.0652:207473.9688 145.3707:6649.7793 178.0729:32386.4355 178.5568:6121.6294 214.0724:13714.6973 216.028:7023.7739 232.0833:60669.1992 250.0943:16930.8926 312.0509:11704.1348 348.0714:32577.0527,40
417,71.0856:4736.2427 72.0808:5625.9771 82.2097:4237.2998 94.0413:4512.749 97.028:4712.9019 101.0602:4410.623 109.7684:3751.0164 136.0618:125387.6719 137.0649:5441.9292 142.3748:4250.1924 193.1337:14553.3789 341.7078:4329.1978 422.8629:4109.5723,40
417,72.0807:4728.8833 73.7361:4172.4209 83.0886:3709.7971 91.5191:3591.6143 97.0283:10278.6514 103.7788:4475.3359 109.2975:3869.1575 111.043:4388.6274 136.0617:208678.5312 137.0652:11402.4219 137.7127:3872.2361 193.1335:8546.5166 194.9976:3832.0054 232.0833:6045.8125 316.45:4257.8901 324.322:4699.8018,40
417,73.235:6148.4263 82.6668:6226.813 83.4925:6235.3179 94.7947:6106.1978 94.801:6015.9624 97.0284:191490.1719 98.0323:9097.1865 136.0619:4008673.75 137.065:166550.2344 155.9408:6794.2505 176.058:7691.5498 178.0729:22418.2324 189.3865:7466.6812 193.1321:8294.627 202.3821:6385.5063 214.0727:14470.3555 216.0261:7004.1367 232.0828:50990.5547 250.0947:15216.2227 330.0565:7746.1582 348.0717:26483.6074,40
470,74.0059:23578.2617 74.0237:34302.3945 94.7517:4409.9307 108.756:3649.6914 112.3535:3883.9492 120.0114:26870.002 125.1076:12797.6816 142.9851:3809.7285 153.2965:4983.1616 180.0946:4072.8267 198.1797:3861.8726 205.625:4632.7168 242.6302:3764.3364,40
470,55.6729:3530.5088 63.0712:3924.8843 65.6692:3518.0105 73.0286:5682.6279 74.0058:61398.5156 74.0236:104836.3438 76.4359:4077.9829 79.946:3736.1277 84.3071:4010.3201 92.0165:7625.4985 120.0113:86576.7266 120.0268:4123.2739 122.0268:24686.25 125.1071:9658.332 145.4066:3653.7993 174.5267:3561.3745 181.3217:3386.1626 195.9197:5102.5557,40
470,54.0703:3543.8398 55.0177:7049.8843 56.3989:3671.3176 56.9513:4104.9336 58.9949:11389.5 64.572:3978.6741 68.5916:4189.688 73.0284:38573.9023 74.0058:429925.3438 74.0236:762710.5 75.0092:10202.3691 75.0269:20837.4629 76.0215:45412.3438 76.6268:4526.207 78.967:5793.7202 83.5267:4741.979 84.0445:4853.6157 86.9898:9517.8105 88.0392:12866.8506 92.0162:39552.0117 98.0604:5488.5039 102.9845:5297.7231 105.0003:29521.7188 105.9783:5878.4546 107.994:4537.1284 116.7553:4055.6316 120.0113:611023.625 121.0143:16750.9531 122.0269:140157.4219 125.1073:12343.6299 131.9928:4431.4038 136.9724:8854.752 151.9834:52418.3906,40
470,57.8799:3595.5618 59.6745:3332.3123 59.9616:3566.3538 64.584:3830.4456 66.8097:4208.8921 67.4773:3755.4785 68.0496:4662.1885 70.0649:8267.9922 74.0057:28530.1934 74.0236:56866.6562 74.06:6876.0913 98.0598:12779.6787 120.0112:43915.4609 122.0269:10936.6553 125.1069:13409.3027 126.0548:17589.0391 171.1125:6411.1494 196.6862:4635.1646,40
470,56.6297:3699.2856 74.0059:12348.7949 74.0237:21955.0352 84.54:3561.262 103.9883:4527.9585 105.0337:6138.623 120.0113:16897.5195 122.0269:3883.3145 125.1075:14043.1113,40
470,54.464:3805.26 55.018:5567.8052 55.4023:4151.5044 58.9949:8855.0391 73.0284:26613.8125 74.0059:317652.6562 74.0237:540180.1875 74.497:4147.5718 75.0095:7287.5229 75.027:9252.3057 76.0216:36878.1445 80.0036:3605.22 81.0692:4710.6719 86.9898:6596.1899 88.0392:7555.5444 90.9774:3858.6704 92.0164:31032.9414 100.535:5059.4331 105.0005:24635.873 105.9789:4914.4014 107.9936:3827.635 120.0114:419007.5625 121.0148:14119.6934 122.027:107428.8594 125.1072:12497.1641 151.9837:46811.1367 161.0383:5450.3047 173.4527:6174.6807,40
475,51.0228:9094.123 58.0652:9655.3027 60.0807:4892.1431 62.929:147965.7812 64.3747:3674.7424 70.4858:3669.3149 77.0385:16227.3516 79.6976:3902.0002 95.049:60218.2227 103.0544:9163.9834 105.0446:17214.5195 112.0668:3709.3625,40
475,51.023:8426.2021 51.1699:3180.3081 58.065:10058.8525 60.0806:5669.6533 62.929:127831.0781 70.4152:4007.2009 77.0387:9031.8447 89.2063:3717.6958 95.0432:4326.7065 95.049:65665.0 97.3832:4061.0623 103.0538:9113.8135 105.0445:18843.5605 133.4801:3905.8286 183.552:4047.0659 194.3675:3888.9458 201.0656:3846.7124,40
475,51.021:4096.5293 51.0229:44222.4219 52.5641:3558.7288 58.0651:7625.0371 60.0807:8154.9775 62.929:128929.1641 63.0103:6988.9819 64.0183:4874.6367 67.0542:4115.0845 77.0344:4724.9634 77.0385:60193.4727 95.049:245772.6719 96.0524:21387.707 102.0463:6470.3281 103.0541:37322.2148 105.0377:4864.5664 105.0446:65737.7734 106.0482:5887.9473 157.3292:4235.9312,40
475,51.0229:20804.7559 52.2516:4139.8091 58.0651:12748.0352 60.0808:5939.8413 62.9289:126440.5312 77.0385:30365.9707 95.049:274097.7812 96.0523:23526.7051 102.0463:7740.1748 103.054:37981.0156 105.0446:72164.9453 118.0648:8159.4058 121.9658:3587.1543 181.3272:3996.407,40
475,51.0229:91605.4297 58.0651:7077.9414 58.3069:4096.4478 60.0809:8101.9458 62.929:124390.3984 63.0229:3674.2708 70.9801:3787.3743 73.3101:3595.3293 77.0385:139648.1406 78.0418:12624.96 95.049:560001.25 96.0524:36144.7188 102.0463:17540.9961 103.0541:85094.1953 104.0576:7626.9448 104.8241:3869.8379 105.0446:142361.75 106.0485:7187.9062 118.0652:4644.7231 124.1143:3812.782 124.1629:3840.7688 166.1908:4348.2158 197.4093:4215.4751,40
477,52.0182:4200.6021 53.6461:3832.6428 56.0493:4662.5044 58.0287:3670.6262 58.0652:6826.937 59.0491:9107.5498 65.923:3846.646 70.065:65429.2031 80.0129:12236.1572 94.3799:3627.3186 100.9929:4522.0996 116.0166:12827.707 117.2249:3744.5986,40
482,69.0333:51344.6914 74.0234:43262.4023 74.0599:91680.6953 75.0261:30636.1582 84.0441:12845.2334 85.0283:8603.2012 97.0282:1264627.125 98.0317:53919.4023 102.0548:507543.2812 103.0215:10727.2744 103.058:14695.5781 122.6978:6527.4404 136.0617:1336017.375 137.0652:60726.4336 139.3894:7101.9663 145.0319:34097.625 156.9081:7691.7114 193.1333:23809.0684 250.0937:543117.1875 251.0964:56662.1914,40
482,72.6607:3644.0083 97.0283:59379.0781 98.0316:4878.0903 102.0547:29493.2539 120.7475:4101.9004 122.2059:4431.4756 136.0518:5810.73 136.0617:73926.2969 142.2872:3841.2944 193.1335:25879.541 244.2829:3522.2266 250.0933:27298.5 361.9304:4015.1907,40
482,65.3605:7991.6099 69.0332:55739.6562 74.0235:76557.0469 74.0599:115417.0156 75.0262:52911.4219 81.9337:8178.0938 84.0441:13777.4033 97.0282:1710038.875 98.0315:79408.4844 102.0548:659068.6875 103.0209:17852.8145 103.0583:21886.3027 136.0616:1760446.875 137.0649:68623.8281 145.0318:61875.1211 163.0424:23599.2793 193.1337:20722.0742 232.0837:21659.0801 250.0937:678353.5 251.0961:74492.1484 394.6696:9806.8184,40
482,63.0692:4371.6729 69.0333:24993.457 74.0235:32371.832 74.0599:55675.8516 75.0262:25018.0293 75.0303:4896.0767 81.8644:4833.6704 84.0442:9047.748 89.0417:4460.0415 97.0282:704979.125 98.0315:34791.4648 102.0548:271754.4062 103.0213:5502.0713 103.0583:6974.0215 123.6916:5302.1357 136.0617:748823.9375 137.065:25282.1914 145.0319:19354.5195 155.6499:4455.0327 163.0416:7485.0889 193.1334:24221.4375 199.128:4662.4341 232.0825:6474.0352 250.0937:287949.8125 251.0959:29027.9062 383.2971:5265.9429,40
482,69.0332:8480.6611 74.0235:11004.6641 74.06:17939.6484 75.0263:9308.2471 97.0283:258914.7188 98.0315:13588.2881 102.0548:107958.7188 103.0585:3902.8987 106.0668:4155.8062 136.0617:274045.6562 137.0652:12764.3809 145.0314:6639.6733 150.0772:30339.7988 193.1334:30449.3105 250.0936:96341.4844 251.0959:8116.5342,40
482,69.0332:11882.3145 74.0236:12294.1357 74.0599:28713.4473 75.0264:9531.4238 84.0443:5451.2153 97.0282:339902.9062 98.0314:20056.5762 102.0547:126982.9375 112.7781:3926.4724 136.0616:381222.2812 137.0646:14851.7227 145.032:10486.8467 150.0774:21397.0605 173.4545:5676.0464 181.5345:3776.7622 193.1334:34650.8594 201.5097:3720.4634 203.1415:4018.1572 208.6086:4080.7896 232.0812:4106.8076 250.0937:142091.4688 251.0962:18671.0996 325.6396:3793.7458,40
482,69.0334:14507.8477 74.0235:22517.0117 74.0599:31563.5352 75.0262:13207.2031 84.0443:6091.7363 97.0282:527039.25 98.0316:23571.877 102.0548:192438.4844 103.0214:4259.8955 103.0585:9480.9014 135.0545:5359.1777 136.0617:548053.75 137.0651:23726.7285 145.0316:17997.3418 150.0779:6215.3047 150.6036:3783.6453 163.0427:6294.8955 173.455:8527.1475 193.1335:31362.666 202.6454:3933.6797 212.0939:5820.6582 232.0835:6228.5601 250.0937:226302.25 251.0964:21668.4629 389.796:4472.832,40
482,69.0333:24879.0586 74.0236:29586.6426 74.0599:48260.1719 75.0262:20714.1523 84.0443:11318.3477 87.0707:3934.6294 89.2867:4001.2185 97.0283:774735.25 98.0316:34364.5039 102.0549:301713.5 103.0213:6577.2217 103.0583:11830.208 136.0618:807559.875 137.065:30952.2773 145.0319:25570.166 162.0771:4296.6768 185.5518:3899.2 193.134:35185.0195 232.0827:8168.2515 250.094:343572.1562 251.0969:33312.5664 367.0052:4047.2703,40
490,88.0215:7630.6875 99.0552:15994.9717 103.0214:9897.3311 114.0372:4920.7183 122.3606:2747.21 124.0761:4776.644 128.2608:3059.3481 132.048:7420.3838 136.0619:88849.0234 142.0866:17954.2969 144.7273:3212.147 144.9939:4938.9712 159.0454:5717.7881 159.059:89335.5547 160.0621:5741.8354 174.0586:15135.6982 175.0542:14801.1963 184.0975:24463.4492 201.0698:36929.7148 212.0965:10432.6172 234.078:17820.3262 243.1172:7990.6982 261.1281:14257.2402 283.6578:3677.6321 303.1392:168470.9844 304.1416:27472.8027 330.0627:5071.7666 422.4347:3773.1079 467.0203:4222.7041 535.7635:4286.2153 570.3907:4074.4175 684.9155:4351.1987,40
490,88.021:74920.6641 88.0276:2464.1716 95.0488:5078.4346 97.0278:17113.4883 98.0239:2297.3228 99.0547:181303.8906 100.0585:8089.2119 102.037:4732.6929 103.0206:85250.3047 103.0751:2863.8945 104.5911:2144.0835 112.075:8168.3105 112.772:2433.9709 113.0593:6610.7397 114.0366:52400.1328 114.0547:3641.3958 115.0501:5302.6694 119.4874:2792.8064 120.0473:14050.2432 124.0751:46719.582 125.0704:13180.9922 125.0791:3110.2388 130.0317:8103.8755 130.0856:34565.293 132.0471:95121.0781 132.1972:2882.8994 136.0611:929649.125 137.0467:4920.3188 137.0642:32901.1367 141.0475:14321.9395 141.0653:22266.9238 142.0857:190944.0781 143.0892:7664.4121 149.0746:4309.9111 157.0312:4576.1123 158.0268:7052.2783 159.0579:943957.8125 160.0607:49635.8711 166.0855:27957.5273 174.0577:141508.1562 175.053:179568.9062 176.0562:11828.1582 176.9945:7469.8076 183.0411:5726.8804 183.0586:8556.2627 183.113:8157.7861 184.0963:320372.5 185.0995:21859.4512 191.0842:14950.8848 201.0684:433974.0625 202.0731:2366.1362 205.063:16911.1953 217.0634:10884.2666 243.1155:81269.5156 244.1199:6172.4507 257.1339:4665.9453 261.0953:5931.3848 261.1259:122986.6875 262.1291:13046.8838 271.1093:7906.2925 273.126:12998.5352 285.1263:21018.1445 286.1306:6429.8804 289.2323:4061.2988 303.1366:1755216.875 304.1396:250928.3281 312.0484:34739.8516 313.0518:4511.9204 330.0588:53571.6992 331.0611:7107.3394 341.0932:5699.6118 357.1444:5035.4023 410.0233:7171.4365 428.0356:20273.2754 475.7545:4670.9092 506.2336:4264.8535,40
490,88.0209:72079.6094 95.0485:5799.0527 97.0277:18778.9902 97.0338:3476.8108 98.0239:2092.0737 99.0546:173364.7812 100.0392:2225.8015 100.0582:5638.4517 102.0366:3761.876 103.0205:90758.0312 112.0753:3973.2607 113.0593:9457.4404 114.0364:50358.3516 114.0543:7518.2427 114.0909:3280.2095 114.6803:2780.3889 115.0406:3394.3174 115.0498:3453.9397 120.0471:9469.8682 124.0749:39833.1641 125.0702:18043.2461 130.0316:9145.6172 130.0488:7388.3726 130.0854:30194.6172 132.0469:91678.5469 136.0609:868397.625 137.046:3565.4634 137.0642:32185.9707 141.0473:18215.3887 141.0651:16159.9727 141.867:3281.5022 142.0854:184922.6562 143.0887:12196.3857 149.0739:3544.5696 158.0264:5963.646 159.0577:930545.875 160.0605:46176.1094 160.8828:3626.9692 163.4293:3328.1321 166.0852:28906.416 174.0574:131795.0312 175.0528:175085.0781 176.0556:13028.3564 176.9948:6801.9424 183.0411:7213.0161 183.0579:5176.5386 183.1116:10356.835 184.096:283091.0938 185.0992:24881.1738 187.7277:3565.1838 191.0834:19293.1348 201.0681:402954.3125 202.0732:2361.0264 205.0625:15581.9971 217.0638:8862.4932 243.115:68618.5312 244.1194:6212.1943 257.1313:5228.3755 261.1253:117485.625 262.1283:11235.499 264.0626:6695.1147 271.1112:8486.7295 273.1256:21619.5859 285.1252:27239.4258 286.1283:5339.6143 303.1362:1722829.0 304.1391:249532.2344 312.0479:33769.2578 330.0583:43473.6445 341.0943:5001.7241 410.0279:5621.6216 428.0362:21022.7832 560.1927:4199.0273,40
490,88.0216:4026.8855 94.8696:1793.4849 95.485:2357.1384 99.0552:11419.5498 103.0211:3891.8792 103.6856:2428.6414 109.9951:2208.2805 111.3601:2298.4412 114.0378:2975.9312 115.9728:2414.7854 120.0184:2606.6079 124.5294:3080.1838 130.0505:4515.5312 132.0481:5654.9565 136.0619:53285.5625 142.0867:13966.7236 159.0588:42580.5234 160.0624:3628.4226 174.0588:7627.6167 175.0539:9646.0879 177.8521:4026.8049 184.0974:18712.3184 201.0694:24160.4746 209.9297:3314.9204 212.0957:9327.1885 234.0776:10603.3896 261.1277:8756.915 303.1384:103167.9219 304.1412:17072.543 374.6657:3917.0044 378.7354:4649.7886 433.7816:4435.3833 524.0975:4582.917 814.2935:4530.5479,40
490,88.0216:14430.3672 88.0268:4092.8743 99.0555:39130.1758 103.0213:17783.1543 113.5131:2761.6475 114.0374:10885.1641 117.4932:2577.71 124.0763:7399.2754 125.0714:4358.8364 126.9181:2596.7822 127.6333:3143.824 130.0503:16962.8906 130.0866:5304.8159 132.048:17713.6113 136.0621:200758.1875 137.0659:7470.4932 142.0868:39886.4727 147.0768:16930.3652 159.0591:196791.0625 160.0631:10102.9805 166.0872:7118.6372 174.059:29090.4023 175.0545:36292.9141 179.4378:3635.5742 184.0809:4479.2778 184.0976:64793.4023 185.1017:4934.6807 186.0962:3591.4568 201.0698:87709.9922 243.1177:11973.1162 261.1275:28080.8281 285.127:5949.7075 303.1389:390052.1562 304.1423:56587.125 330.0623:12544.4785 347.4866:4798.0923 428.0389:7707.9609,40
495,83.1374:3741.0483 94.0999:3948.2603 97.0283:19938.5254 123.2771:4153.2812 136.0617:261272.6562 137.0658:11118.4717 231.7628:4279.3174 240.7028:4108.3735 312.0495:4232.7344 330.0625:6928.8081 348.0714:7176.0938 410.0247:5027.4058 439.9716:4316.2734,40
495,72.0806:5067.2769 97.0282:11798.4189 136.0618:152355.5469 173.4575:8961.374 330.0633:4925.1875 348.0719:8358.0205,40
495,81.3818:3703.343 97.0282:54249.3516 98.0315:4294.5537 136.0617:698664.0625 137.065:32627.1113 178.0729:6239.2778 180.8322:4533.459 212.0948:5607.146 216.0266:9182.7812 232.0829:18288.9688 234.0755:6251.4819 250.0926:7032.7681 312.0495:11058.6963 330.0599:19295.0195 348.071:28254.6191 410.0231:9113.1875,40
495,91.1351:3701.7634 97.0286:231697.0625 98.0321:13404.8838 113.058:3828.0613 119.0359:5360.8647 136.0621:2756913.75 137.0654:123594.9688 144.9943:9305.1104 176.0579:5339.1465 176.9951:8316.5547 178.0729:25093.2617 212.096:5826.3066 214.0726:27023.8867 216.0288:55733.2891 232.0838:62245.7852 233.0873:6495.7651 234.0784:9705.3115 238.3825:4172.4399 240.3634:4024.2354 250.0948:13976.7881 292.1139:4083.8608 295.9955:19720.377 312.0504:35435.082 313.0528:6289.5728 330.0608:70462.9609 331.0653:13680.1045 348.0718:99039.875 349.0743:13827.8672 410.0273:32689.0234 428.0363:9149.7842,40
495,70.6276:3814.4727 92.1997:4029.8882 97.0283:264522.1875 98.0316:13247.082 98.9845:5269.0054 105.4151:3863.9385 119.0351:4062.9976 136.0617:3184548.25 136.5789:4364.4971 137.065:139386.7344 144.9935:4665.4355 167.0589:4086.0596 173.4574:7928.1177 176.995:10763.5342 178.0726:30705.5156 178.9499:6184.3618 186.0774:5812.4131 214.0726:22737.2676 216.0282:59682.7188 232.0831:76481.9531 233.0862:9699.3086 250.0935:12748.1289 251.0963:4618.7075 293.8257:4062.8574 295.9948:27277.2305 312.0501:42457.0508 313.0525:7641.9668 330.0599:79872.4141 331.0611:6188.7563 348.0704:99840.6719 349.0731:12353.9941 385.2428:3871.9304 410.0269:31856.3281 411.0292:5036.7021 428.0351:9029.3057,40
495,78.6525:3866.0088 79.5226:3719.168 81.5729:4004.4146 85.0655:4010.3953 97.0283:11554.7744 98.3312:4060.6514 113.0601:5311.3086 136.0617:181168.1875 137.0653:8201.6533 200.0624:4119.7734 202.0622:174.1369 212.0956:7783.75 330.0575:6730.7461 348.072:8081.8394 511.3968:4016.8943,40
512,53.0384:8913.5674 55.0178:6893.8394 55.0543:5316.8599 56.0493:24631.668 57.203:3777.5093 60.0442:14633.1465 61.0282:27512.4023 65.893:3598.7217 68.0494:12997.6309 69.0333:27179.0664 70.0649:12727.6396 71.049:6683.3662 72.0442:6619.1348 80.0492:12894.2139 81.0333:28782.791 82.0287:4175.8608 82.0652:7443.2393 83.0126:7512.1094 83.0491:4185.1885 84.0442:656795.625 85.0283:6821.7852 85.0476:32843.082 85.6855:3905.021 96.0441:153384.8906 97.0282:37544.6484 97.0475:11429.3779 98.0598:56198.2266 99.0439:10331.6455 100.039:5512.8003 108.0443:4128.1143 109.0282:23955.8223 110.0313:3659.1562 110.0597:5923.5146 112.0754:14683.9346 114.0551:7455.5405 117.0697:4530.3789 118.0649:79130.1016 126.0454:7114.1367 126.0547:103178.6016 127.0377:4871.4058 127.058:10236.8008 130.065:4625.3027 132.0805:16194.4658 138.0547:191416.2969 139.058:14053.7998 139.0962:3604.1492 140.0704:5740.0166 142.0651:6270.7476 143.0723:10997.252 144.0654:49441.5977 144.0802:20215.2773 146.0599:78265.6484 147.0634:5136.6719 159.0911:4652.2603 160.0749:5709.4106 170.0605:7390.3501 188.0692:6096.4541,40
512,53.0385:5770.5117 55.018:10869.5957 55.0541:8249.3008 56.0495:36776.7656 60.0443:15290.5146 61.0283:32526.5723 68.0494:13724.6904 69.0334:41020.1758 69.9616:5493.4487 70.065:18461.0879 71.0492:5861.5439 71.2776:4991.207 72.0443:7265.3096 74.0238:6492.8677 79.2496:4936.4355 80.0494:19640.8027 81.0334:41082.2227 82.0286:5355.2446 82.0366:5193.3857 82.0653:11552.9199 83.0127:15279.4834 83.0492:6781.9883 84.0443:805542.8125 85.0288:7848.9487 85.0476:44548.7852 86.0602:5550.707 91.0543:7530.1318 96.0443:205432.0312 97.0283:43011.6367 97.0479:13287.3193 98.0236:5479.3418 98.0599:76009.0 99.0437:13255.0186 100.0396:8272.4033 108.0444:11901.7246 109.0283:42626.5 110.0595:5497.8555 112.592:5028.7104 115.054:17818.252 117.0581:7123.8633 117.07:15227.5205 118.065:240984.8281 119.0684:17355.9805 125.1237:4799.8018 126.0548:132827.5 127.0388:5753.855 127.0583:8718.292 130.0652:20578.9551 132.0807:50669.5469 135.5643:6002.9199 138.0549:283563.8438 139.0586:18790.7715 142.0656:13473.3076 143.0728:38038.9805 144.0657:59854.043 144.0806:79677.4062 145.0668:5251.3154 145.0839:6388.604 146.0601:243292.7656 147.0634:21819.6602 159.0914:26557.2852 160.0745:8688.0557 170.0601:29427.4297 188.0711:8704.125,40
524,58.0651:21473.3105 60.0443:83086.4844 62.9293:4550.1816 64.924:6380.998 64.9271:87618.4453 68.0491:12109.3486 69.0335:7306.2524 70.0367:56679.1094 70.065:106888.6094 83.0082:3866.0305 88.0473:13307.3574 88.0596:3670.79 88.0756:21521.998 95.0489:7641.4727 98.9049:4095.0015 119.9235:3703.3953 173.4769:4917.4995 205.476:4551.2856,40
524,56.1984:3720.7756 58.065:18453.6113 59.068:3789.2236 60.0443:312698.6875 61.0477:8383.9639 64.018:3906.7683 64.9272:76020.9219 68.0496:6297.0083 70.065:103693.9922 88.0392:15081.8467 88.0758:15185.3799 91.0543:4136.582 95.0491:11787.5527 98.0672:4724.4976 105.0447:4381.1577 121.8579:4268.0156 173.4759:4544.0967,40
524,54.2111:3231.146 58.0651:17192.5566 60.0444:755346.75 60.7952:3970.458 61.0477:18224.791 64.9239:5496.5796 64.9272:78922.1094 68.0495:5630.5454 68.1191:4214.3774 70.0288:4607.0186 70.0651:100937.1406 77.3911:3978.0913 83.0608:4974.2881 88.0393:27681.4238 88.0756:22245.3906 95.0491:9547.9512,40
527,56.0494:23386.2754 58.0651:13688.0674 68.0493:19623.3496 69.0445:11206.6992 81.0445:15566.5996 82.0525:39018.0 83.0603:186107.7969 84.0637:10089.2871 85.6714:3635.3257 93.0446:128846.3906 94.0482:5178.6489 94.0653:4711.1748 95.0602:41222.6016 96.0634:4464.3037 110.0711:350103.0 111.0553:9140.7617 111.0746:15662.5176 113.0713:6945.7944 125.6799:3729.7175 173.4586:8480.5586 182.0522:4142.7554,40
527,55.0539:3563.3462 56.0495:23819.5273 57.1071:3877.4951 58.0651:11945.082 68.0495:11809.0703 69.0446:11077.2207 73.0759:6523.6235 81.0446:18284.5371 82.0525:38611.2383 83.0604:181354.4219 84.064:6691.8115 93.0447:117566.6562 94.0479:6981.5469 95.0604:41083.9297 96.0804:5136.498 110.0713:328913.0 111.0556:5119.8022 111.0746:16663.3672 111.0922:4221.936 113.0709:5844.7783 157.4467:4854.2485 199.2215:4495.7358,40
527,56.0495:11435.668 58.0652:16192.6543 67.7921:4310.9424 68.0496:5979.2095 69.0448:13010.7217 70.0652:3382.9285 73.0763:4043.8499 81.0449:9536.3672 82.0525:15378.7207 83.0556:6638.5845 83.0604:80729.2188 93.0447:49624.5938 95.0603:23083.9219 95.0664:3788.4365 98.4623:3751.3257 110.0634:9058.1328 110.0713:162667.3281 113.0709:5940.1914 200.7337:5296.4365,40
527,56.0495:13577.8916 58.0651:11919.7012 68.0494:12355.3672 68.1677:3654.1792 69.0446:12113.4268 74.3955:4005.7864 81.0447:13157.1328 82.0526:31852.0723 82.7588:3973.0073 83.0604:117765.3906 93.0447:69964.7031 95.0604:25438.957 96.0444:4281.521 105.5563:3675.8574 110.0713:209644.1406 111.0556:6625.2065 111.0751:6617.749 113.0717:6359.103 113.7415:4088.8647,40
527,55.054:4435.8906 56.0495:27645.3594 58.0652:14274.5166 58.1276:4053.939 68.0493:22440.3281 68.3756:3627.7693 69.0447:14937.665 81.0447:22043.8262 82.0483:5158.1069 82.0525:56559.668 82.6213:4074.0576 83.0603:232074.0156 84.0638:9579.251 93.0447:137760.2656 94.0484:6631.8564 95.0603:48743.8008 110.0712:388034.2188 111.0553:10388.2139 111.0747:20420.375,40
527,54.0338:5702.4502 56.0469:5247.106 56.0494:70000.0156 58.065:13339.4434 64.0275:3904.9167 68.0493:53154.5156 69.0446:11534.082 74.8501:3384.9224 81.0445:50761.8086 82.0524:136356.0625 82.4809:4334.8071 83.0602:603768.5 84.0636:21688.0938 93.0445:363198.625 94.0478:16774.9941 95.054:7078.6616 95.0601:123752.6641 96.0634:7574.8042 110.071:1016687.6875 111.055:18604.6758 111.0744:44754.5508 113.0706:5079.8633 129.7032:4101.0996 173.4784:6882.5835 179.2991:4185.1797,40
527,54.0339:6218.3237 55.3334:3892.6245 56.0494:100734.5625 58.0651:9445.7344 67.9744:4332.4209 68.0455:3408.2312 68.0494:67705.6094 69.0447:10759.4668 73.8818:4438.4775 75.7731:3896.3201 81.0446:82381.3203 82.0525:209596.2656 83.0603:806201.625 84.0637:32929.25 93.0446:504515.625 94.0479:31385.1484 95.0602:165313.8125 96.0637:6905.603 110.0712:1381573.5 111.0552:24827.2715 111.0746:67589.7812 113.0709:5005.4824 118.6202:4156.7593 121.0405:4835.9961,40
