id,spectrum,eV
89,50.7119:6541.406 57.1398:6100.0625 61.5836:8593.349 61.8884:6828.4897 66.0348:9257.066 68.983:284287.28 68.9868:17380.908 69.0456:228686.27 72.8617:8002.4463 82.0145:155181.1 82.2558:8034.0337 83.061:37004.26 86.9934:399293.72 86.9989:11425.482 88.0049:7117.233 89.6329:6878.004 93.0454:70936.44 96.6908:6617.5386 96.8633:7531.968 100.0249:305790.1 105.0038:331780.06 110.0093:14503.175 110.0608:165955.61 110.0717:2027598.2 110.0779:42322.195 111.0558:11128.686 118.0353:93824.81 123.0142:44886.805 128.0194:45292.617,30
94,53.7068:2142.2676 58.0661:6848.9727 59.0613:105709.0 60.0453:8532.32 60.0584:33116.195 60.0647:99972.63 60.0675:6793.965 61.0485:5202.8877 61.5865:2329.905 66.5564:2429.367 67.9:2194.0361 70.3894:2012.9722 74.0972:22684.562 74.538:2213.2454 81.1968:2207.373 84.509:2104.9062 94.0398:2187.417 101.7829:2159.2446 102.0748:9947.172 102.0918:4129.2783 102.1283:105659.83 102.1352:4791.4756 110.479:1989.852 111.4524:2110.391,30
94,53.2323:2346.4434 58.066:8718.95 59.0584:5002.0317 59.0613:104670.59 59.0637:1434.2343 60.0454:3599.5457 60.0583:36736.25 60.0613:3995.334 60.0623:2314.4563 60.0646:109483.17 60.0674:6015.2275 61.0486:4229.047 72.0815:5049.397 73.8054:2373.7515 74.0972:27269.348 77.4091:2075.1165 97.025:2513.3496 99.1915:2009.9587 102.0748:6865.8174 102.1282:105145.77 102.1351:4512.527 106.0524:2061.6377 106.7966:2248.9429,30
94,56.9658:10387.188 57.0708:7672.988 58.066:701191.5 58.0691:7785.1006 58.7474:4143.6567 59.0569:5733.043 59.0613:346214.2 59.0638:4259.8687 59.0736:4987.337 60.0453:23207.746 60.0584:115040.73 60.0647:354541.6 60.0674:14369.048 60.0817:12278.955 61.0487:8524.88 61.2201:4944.5713 72.0816:318193.12 73.0895:31792.906 74.0972:1745549.2 74.1056:8997.891 79.0184:8450.057 80.4706:4892.166 84.9906:4878.095 88.0239:8544.883 89.8984:5119.105 90.8897:5524.979 96.7799:5682.1387 102.0747:22756.348 102.0921:29379.785 102.106:9401.686 102.11:17910.328 102.114:51797.62 102.1282:8388435.0 102.1422:65682.46 102.146:18946.02 102.1584:9251.613,30
96,59.0535:3035.962 59.0613:1188424.4 59.0661:6948.4863 59.0673:6115.253 59.9312:15143.101 60.0453:63374.348 60.8162:4201.0986 66.7066:2394.4878 74.3461:2061.1975 77.2859:2312.8499 86.8635:2406.2898 96.9606:2176.9468 101.0716:44557.293 101.0797:9641.961 101.1076:2918.9575 118.968:5026.981,30
96,51.6687:3204.5881 59.0451:3411.3848 59.048:4729.3604 59.0552:28856.756 59.0564:23896.016 59.0613:4512047.0 59.0661:25011.81 59.0676:31515.994 59.0691:7376.8857 59.0711:8072.5376 59.0762:5385.829 60.0453:215189.42 60.0477:2720.8306 60.9569:3683.0027 60.9596:3356.9917 68.4619:3199.1055 70.9657:3008.677 71.0178:3009.541 71.3396:3227.3354 78.2964:3122.6855 84.6877:3275.6172 96.8661:4175.541 101.0715:167489.06 101.0791:12048.8545,30
96,55.7577:4144.6133 59.0461:4596.799 59.0517:6315.2783 59.055:35768.098 59.0564:25421.545 59.0613:4863469.5 59.0662:27258.842 59.0674:24434.113 59.0694:11104.407 59.075:4669.4497 60.0428:3653.1033 60.0453:239623.55 61.5713:5446.646 62.9152:3740.7708 75.8796:3254.221 95.0441:4400.94 101.0646:4571.1963 101.0664:3341.6343 101.0715:170211.36 101.0791:13752.06 101.6204:3139.9707,30
96,59.0551:101295.16 59.0564:60528.242 59.0613:13213544.0 59.0661:70924.86 59.0676:79351.81 59.0691:22728.936 59.2428:17723.389 59.9312:62836.03 60.0453:692098.56 60.2546:43818.836 84.8452:14118.424 96.8671:29099.52 101.0715:488888.44 101.1081:32727.95 104.6038:14756.339 106.1589:16341.816,30
96,56.8049:3356.748 58.8:3310.213 58.8252:3160.333 59.0465:4226.289 59.0551:27090.482 59.0613:4145225.8 59.0746:5202.759 60.0408:4238.0376 60.0453:196392.53 88.7828:3566.062 101.0646:3782.6724 101.0664:2727.2031 101.0715:148335.95 101.0785:6856.996,30
96,56.0505:3406.748 59.0534:8181.1426 59.0552:31522.64 59.0564:24373.602 59.0613:4279956.5 59.0661:23683.06 59.0676:25119.271 59.0748:6050.8394 60.0453:225616.97 79.1361:3709.6436 101.0666:3586.7915 101.0715:154016.23 101.0792:13867.992 108.7918:3632.2268 109.767:3956.86,30
96,55.0552:3333.8223 59.0552:3542.3552 59.0613:669804.9 59.9311:11164.815 60.0453:33334.094 62.6667:2319.2324 74.9571:2467.3914 83.4335:1856.6572 96.5572:2070.7317 101.0716:23344.803 101.0797:6133.2817,30
98,58.0661:33687.594 59.0631:9181.479 59.0694:38352.324 59.0739:9183.623 60.077:15558.905 60.0817:459268.56 60.0842:7453.489 60.0849:11053.626 61.0788:67983.195 61.0851:569543.94 61.0878:23995.248 70.0377:20824.205 87.064:10848.94 88.0481:56049.938 105.1048:215229.12 105.1108:3476002.8 105.1253:19411.23,30
99,58.066:62039.69 59.074:20998.475 60.0817:598129.8 60.9268:4977.2856 60.9296:7821.844 62.061:20345.582 69.0345:20901.863 78.9981:4439.643 86.0609:33905.35 87.0448:102489.2 93.1602:4270.4087 97.0081:6982.2886 104.0714:5145.9053 104.0934:15220.95 104.1076:2125317.0 104.1264:7698.3086 110.8045:4959.183 115.9802:4490.0874,30
99,50.5006:2098.2698 58.0661:6044.4478 59.0739:2667.3782 60.0817:48602.215 60.9875:4940.247 61.5743:2432.1255 62.93:7720.877 63.4027:1889.1794 69.0341:2460.117 73.7627:2333.2498 75.1249:2019.8364 78.9977:7028.6494 87.0447:6657.617 97.0083:22134.639 99.0039:3891.0596 104.1076:173628.25 119.4635:2276.2458 122.0196:7983.6177,30
99,57.5015:2246.1165 58.0661:8442.628 60.0817:78701.74 62.9299:5408.2954 78.9979:3789.2727 86.0608:5214.2515 87.0448:8805.389 95.3764:2211.4092 97.0083:21755.447 99.0039:4651.7227 104.1076:251840.67 122.0195:6396.9116,30
99,58.0661:35255.168 59.0739:9419.816 60.0817:322095.7 60.9285:3138.0447 62.0608:3692.8645 62.93:6223.919 69.0345:21296.4 78.9979:2824.5535 79.1602:2187.173 86.0608:23148.71 87.0448:75580.266 97.0082:14187.939 98.7454:2509.5022 104.0713:3691.0771 104.1076:1106126.8 104.1189:6094.3687 104.1217:5956.8784 121.966:2365.8687 122.0194:6384.421,30
99,58.0662:5318.5005 60.0817:38027.043 60.9875:2726.5576 61.3147:3276.005 62.93:5779.0166 78.9977:3867.2295 87.0449:3266.1343 89.3154:2112.4033 96.8667:2791.1196 97.0083:21525.44 104.1076:118559.5 121.9663:3636.2173 122.0196:7215.9146,30
99,52.2056:43217.277 58.066:440719.78 59.0739:65298.945 60.0817:4140975.2 60.0849:77238.66 61.0625:53803.97 66.614:40469.71 69.0344:212277.31 86.0608:147956.1 87.0447:565431.94 96.8656:59564.52 104.0932:69991.55 104.1075:13836506.0 110.9:45250.016,30
99,57.7332:2478.2468 58.0661:19067.88 59.0739:6068.2915 60.0817:208130.12 60.0849:4235.242 60.9692:4684.7397 62.9299:9108.286 69.0344:15620.224 78.9974:2462.3728 86.0608:8218.765 87.0448:42758.492 97.0082:19234.625 99.0041:3535.9973 104.0714:4165.478 104.0931:4769.3145 104.1076:672347.9 114.5156:2551.6548 121.8547:2101.1016 122.0198:7708.2954,30
99,58.0662:13722.344 60.0817:115427.24 60.0849:2587.973 61.4498:2178.1614 62.93:4985.7974 68.453:2201.9883 69.0344:5602.5063 78.998:2753.768 86.0605:4367.3755 87.0447:17246.592 96.8635:2744.613 97.0082:15157.365 99.0036:2558.8936 104.1076:416773.97 117.3354:2382.4604 122.0199:6385.675,30
99,58.066:687501.0 59.0708:8668.373 59.0717:4895.5435 59.0739:209219.23 59.877:15628.968 59.8801:16526.959 60.0734:17394.83 60.0753:51041.965 60.0817:8422836.0 60.0867:68311.49 60.088:63172.152 60.0898:21977.602 60.0934:7694.015 60.0966:9392.89 86.0971:28036.676 87.0444:10905.913 88.076:15929.666 96.8636:12552.48 104.0707:6363.7974 104.0767:19155.373 104.0804:15650.744 104.0847:37871.61 104.0886:57119.71 104.0928:161106.12 104.0959:117412.734 104.1075:28278490.0 104.1187:192170.69 104.1219:184938.86 104.1262:70525.234 104.1304:25459.588 104.1343:25476.166 104.1419:23066.516,30
123,61.5729:2527.7383 69.7412:2469.9128 84.9875:2378.755 90.8927:2189.5215 150.6668:2760.0 174.3633:2409.3074 224.697:3101.5496 268.0186:3049.3132 312.7727:2728.9077 341.2909:3194.21 362.883:2712.6555 381.0813:13785.914,30
123,52.0494:2102.0244 53.5956:2329.7754 55.5983:2718.6213 59.4855:2513.6597 79.9115:2328.8347 102.3208:2415.7886 193.7156:2618.617 288.1071:2614.4497 293.9251:2715.072 382.949:2727.1704,30
123,51.9988:10024.648 52.1227:11742.341 56.3461:9791.236 58.7384:10055.61 61.2425:17558.627 79.6525:10494.716 82.1829:10914.664 113.6796:13203.76 135.6004:12989.735 356.223:10909.21 381.078:53808.312,30
123,96.8641:2434.7815 164.8045:2849.2012 212.5913:2373.0815 251.3325:2590.6223 313.9289:2768.0803 338.4228:2483.1042,30
128,57.0177:12529.88 57.5288:11578.249 59.869:38769.465 96.8653:35925.258 167.9874:12192.918 185.0424:1152169.4 203.0528:2405509.0 249.2176:12992.109 365.1059:1609422.4 365.201:15296.118,30
128,50.7622:2388.049 57.2382:2264.5808 60.2846:3040.6653 60.8292:4973.137 75.4719:2288.345 78.3232:2819.9744 83.4563:2573.1824 150.5375:2362.7651 185.0418:20453.332 191.4982:2424.9883 203.053:40166.676 243.8104:2565.3364 365.1062:29194.867,30
128,50.9342:2375.147 52.3167:2183.3794 61.3088:2410.0117 61.5765:3520.3389 64.3447:2291.6365 96.5836:2536.6538 108.2945:2468.156 119.2477:2511.2312 175.4312:2493.2434 185.0423:37164.43 195.2177:2906.136 203.0529:85279.41 279.7591:2928.8572 365.1057:62324.312,30
128,55.1634:3813.9973 60.9058:6943.253 96.8656:5649.3 107.6994:3853.9348 110.7537:4171.403 154.9917:4558.449 185.018:6112.649 185.0424:339735.12 195.6378:4084.9775 197.727:4441.251 203.0528:732735.94 365.1058:538933.5,30
128,59.9443:9506.854 65.2218:2448.0469 78.6326:2300.4976 96.8619:3677.0315 96.8674:4872.698 185.0422:74051.11 203.0528:138043.55 203.0719:6568.925 346.1214:2530.21 364.1324:2484.3987 365.1056:105416.96,30
128,59.151:2693.255 59.9455:9663.625 74.3514:2468.7046 77.5132:2432.829 96.8656:5320.5854 120.1342:2815.3096 131.656:2379.0876 185.0258:5859.8467 185.0422:105601.414 203.0528:201591.12 365.1059:150453.45,30
128,56.6922:2456.0684 59.9435:10404.259 83.6442:2540.1565 88.9098:2638.6404 96.8655:7323.1377 179.5716:3083.6003 185.0424:222398.05 203.0529:455371.0 235.466:2970.8103 301.744:2618.3892 332.8948:2805.4336 365.1059:312056.94,30
128,61.0015:4126.6196 65.3324:2472.4656 65.8153:2669.6462 87.0137:2195.1726 90.2063:2419.567 104.8337:2497.2666 104.8408:2758.9236 125.4013:2532.5444 185.0256:5472.868 185.0423:138003.47 203.0529:285427.5 209.2194:2668.8262 209.8906:2749.3545 234.0178:2839.8833 278.5638:3055.6523 365.106:205679.44,30
128,54.8085:25973.033 57.0441:26620.684 59.9382:105795.734 62.882:29259.895 96.8664:60701.586 102.3256:23719.74 114.6286:23944.447 122.1904:26173.729 146.0393:23233.922 185.0423:3677918.8 203.0528:7378816.0 221.0636:34844.902 222.5274:26555.715 245.2953:36096.78 308.3708:29281.076 365.1056:5102711.0,30
147,51.8972:3686.176 53.1913:3052.6204 54.6652:4067.3735 56.033:3160.8877 56.6914:3295.9824 57.0687:3473.619 58.7908:3676.1567 60.0817:3823.243 61.0294:4707.2173 61.5692:4114.31 65.8462:3259.552 69.0344:4924.4937 73.0293:4309.97 74.5722:3162.3123 85.0292:128037.17 88.1521:3629.7063 91.0398:4598.133 92.2764:3404.086 96.866:4658.0444 97.0291:14769.556 99.0449:6463.6763 103.1368:3852.2869 104.1931:3597.2903 109.0289:4900.2153 110.0719:6249.609 119.9184:3768.1023 127.0393:54079.156 145.0497:82731.4 152.0818:4174.5557 156.0776:6396.8105 163.0602:13976.313 180.0873:5253.487 195.9213:3744.888 198.0762:12185.333 198.1853:13220.834,30
149,52.2511:5818.05 53.2101:5904.7705 55.0188:46399.88 57.0345:41666.78 57.2625:5975.4272 61.0294:34080.13 61.5719:6963.8784 69.0344:129112.016 70.066:46841.07 71.0501:10567.441 72.0453:30456.898 73.0293:49344.484 81.0342:14248.326 85.0292:882362.06 88.04:486776.84 91.0397:19339.05 92.2394:6008.579 97.0291:149395.83 98.0605:6788.543 99.0447:48280.875 101.0239:23577.656 109.0289:21850.48 114.055:6975.2026 115.0395:49194.504 116.0711:65238.223 126.0554:7982.2246 127.0394:803966.7 132.4869:6439.6714 133.05:12668.611 134.924:6863.8906 137.5848:5908.045 144.0659:10388.11 145.0412:9975.731 145.0497:525521.56 149.0271:25470.527 162.0767:15914.481 163.0604:64218.137 180.069:45277.117 180.087:21147.545 186.6085:6243.391 187.2117:6814.2974 198.2543:6512.9536,30
152,54.9295:2164.2712 61.2049:3758.817 67.4408:2331.4067 69.0343:8420.215 74.8239:2294.1348 83.0608:3634.8496 85.0291:3076.9756 86.6264:2576.089 91.0549:3285.3635 95.0497:8172.428 96.8631:2062.712 107.0609:15112.259 117.6287:2526.8252 119.0495:22393.99 123.0445:78458.09 124.0871:8810.267 137.0596:2338.4636 147.044:17995.012 148.087:28843.42 151.5976:2287.0046 165.0545:5095.3267 165.0663:2417.1172 165.114:21365.074 165.1317:5468.021,30
152,53.0395:11122.445 55.0189:145859.55 57.0345:127927.664 59.0502:5114.578 61.0294:100112.31 61.5717:5316.632 69.0344:451070.5 71.0134:10690.389 71.0501:22357.574 73.0293:87566.86 81.0343:38822.715 83.0135:9504.852 85.0292:837409.3 87.0449:22548.629 91.0397:31257.59 96.9031:4761.336 97.0291:157161.67 97.0346:4140.97 99.0447:101465.38 99.0639:27986.18 101.024:83325.82 103.0396:9698.804 109.0288:31634.64 110.8095:4758.372 113.7651:4414.732 115.0393:39263.83 117.0746:13933.44 127.0394:268780.7 145.0498:14358.652 145.0692:16589.275,30
156,53.9581:2339.9185 55.0188:8488.907 57.0345:7904.7007 61.0293:3341.3374 61.075:2421.3389 65.5016:2045.4366 69.0344:26350.338 81.0342:2265.1575 84.9604:2415.681 85.0291:92982.336 97.0289:9686.381 97.9341:2268.2805 99.0446:18051.467 109.0286:2793.5583 121.9664:4017.652 122.0198:4931.579 127.0391:11744.608 128.9513:4967.277 146.9614:3957.817,30
156,57.0346:2714.4495 61.5747:2545.3984 68.32:2122.933 69.0344:9217.786 84.9603:3275.915 85.0291:24929.293 99.0445:4821.191 116.923:2179.0618 121.9663:9669.943 122.0194:5349.3438 127.0395:5006.495 128.9511:5861.916 146.9612:4025.2097 154.8638:2015.6917,30
156,53.0396:13384.432 53.5697:7441.935 54.1703:7592.7393 55.0189:88397.43 57.0345:130571.484 61.0294:15181.95 61.1259:14811.731 61.8054:7354.207 62.4699:8646.777 69.0344:367841.9 71.0134:14880.483 71.05:23308.834 73.0292:25651.715 73.2284:8482.913 77.1803:8274.339 81.0343:26261.668 85.0291:1090495.4 87.0445:8671.798 96.8646:16075.043 97.029:134838.58 99.0447:241396.17 109.0289:15895.932 121.966:8095.0273 127.0392:143953.56 139.1776:8542.383,30
158,56.9432:14750.989 58.066:3655.346 59.5348:2341.531 60.7255:4917.094 64.0214:2263.4795 69.0049:2097.0942 72.938:27036.55 81.9938:2224.7683 90.9483:13976.104 93.0707:6487.507 96.0813:4458.403 96.8661:3019.7017 98.0972:3442.8313 108.9584:3760.9211 111.7948:2132.7688 113.9641:56342.523 118.9681:3749.1335 124.0396:3433.5916 131.9746:36011.926 136.9537:2968.6443 141.9603:2755.118 142.0863:6419.5513 142.1229:178194.5,30
159,54.7354:2079.689 60.8427:1999.18 71.8675:1888.6582 95.0612:3109.8167 97.8131:2333.882 121.0401:41297.008 139.0506:19232.305 139.0754:4485.3516,30
159,52.5902:1847.8173 61.5692:3177.1067 74.6209:2307.031 97.5578:2468.0737 112.0901:1978.1278 121.04:33615.055 128.6553:2069.0134 139.0505:9106.875 139.0758:2347.0042 139.1232:3276.1692 144.0179:2558.4846,30
159,61.0371:2497.145 65.0415:1975.096 121.0402:42026.12 139.0504:16220.732 139.0754:4167.845 139.1235:3053.067,30
159,55.8248:1893.9915 61.0361:2582.5657 61.0387:2618.4216 95.0612:3665.7751 96.8652:2200.962 105.6227:2051.192 116.9728:2341.9004 121.0401:38570.574 139.0502:15744.339 139.0755:5550.9624 139.1235:4276.909,30
159,53.9126:2275.8105 81.7886:2254.7192 93.0455:2470.7192 100.3549:1999.5577 101.0774:2330.016 121.0401:35170.51 122.6073:2071.6655 139.0503:21604.176 139.0748:3830.2188,30
160,60.0589:4184.207 60.0617:5274.5874 67.558:2037.5673 67.6758:2167.1206 73.4187:2448.3074 94.0658:8169.516 96.8632:3957.9363 110.0607:7445.656 120.0816:2288.7573 138.0441:4122.7007 138.0552:135973.84 138.0663:3422.9993,30
160,61.5672:15358.027 92.0501:105269.48 94.0658:326439.03 96.788:16215.827 110.0606:178703.25 138.033:37727.293 138.0552:5610483.5 147.0287:13738.056 154.0499:14384.028 156.7023:16463.102,30
160,61.2282:1962.4095 94.0658:7452.731 110.0606:8668.644 121.0652:5346.909 124.3987:2279.4854 130.9212:2219.2366 132.6383:2267.3293 138.0444:5772.308 138.0552:196403.11,30
160,61.5738:3221.242 65.0394:3310.0432 72.0384:2894.394 79.0768:2645.152 92.0502:9456.006 93.0583:3221.5957 94.0658:70431.38 96.0449:5479.0874 98.2751:2468.726 110.0604:58441.445 128.9509:3066.735 133.749:2500.842 138.0552:1217027.9,30
160,61.5739:2780.2466 62.9492:2230.234 94.0657:5123.25 110.0608:2418.9375 138.0554:78194.44 138.0662:2561.007 138.7493:1923.743 151.2427:2143.139 153.8996:2227.0535 156.3508:2626.9375,30
160,55.9354:3627.7793 60.8295:2585.1611 81.0994:2174.3901 94.0659:21317.314 109.9802:2013.874 110.0603:14203.33 111.1684:2010.2396 113.085:2450.838 127.5197:2331.094 138.0552:348563.16,30
160,54.6954:2224.0132 55.2943:2731.4326 55.9355:3102.3098 58.0722:2155.014 60.9783:2046.0084 64.2279:2156.8704 69.9349:2109.7107 80.5818:2133.2185 92.0501:5142.794 94.0659:31873.574 96.0449:2887.2886 106.0397:2308.9292 110.0605:27462.572 128.951:3453.6836 138.0552:613457.8,30
160,59.9245:9012.638 74.0972:7333.4272 81.0455:6634.4937 94.0658:6275.1 96.0451:6393.4883 96.8628:4415.864 96.8679:2856.773 110.0606:4927.626 111.1774:2212.8606 111.9609:2131.1287 111.9688:4498.253 116.9724:6394.1973 122.0716:3420.1443 133.1936:2075.4927 140.045:2049.9146 140.0472:4290.441 140.0602:154397.73 140.0694:5448.026 140.0823:5057.0703,30
163,51.0238:8035.9263 53.0031:11514.973 53.0396:51474.92 55.0189:21160.135 57.0344:9947.493 57.96:6197.2026 60.0001:22810.33 67.0191:7883.2817 69.0344:254307.2 71.05:17498.041 81.0343:162218.03 83.0135:9043.528 85.0287:7701.2905 96.8664:14934.772 97.029:29223.52 99.0447:41830.89 109.0289:350385.88 127.0393:91955.85,30
163,53.0396:4290.9395 53.9401:3352.6885 54.3334:2079.5974 55.9354:17102.793 59.9369:1921.0157 61.5728:2564.3855 69.0343:11192.582 81.0343:10183.614 81.0454:3456.904 81.0706:2597.9504 84.4669:2071.3357 84.6899:2104.695 84.9604:4652.7695 90.948:2380.725 97.7237:2194.0054 99.0448:5084.309 103.7529:2055.3916 108.5633:2063.181 109.0289:19623.43 114.4135:1976.1464 126.9559:5476.591 127.0392:8358.201 127.049:2410.3706 127.0728:3815.3467 128.9509:13782.346 132.0412:2285.2864 140.0043:2444.2188 140.5637:2194.0796 144.9658:3464.4443 146.9615:10664.2,30
173,61.3793:10106.234 70.066:233521.72 70.0698:11469.509 70.5291:5585.892 116.071:1257918.0 165.0625:4393.436 279.2505:6029.4985 317.0756:5064.411 359.53:5155.663,30
183,55.0188:90830.305 57.0345:84375.89 61.0294:77878.625 61.5716:22185.35 69.0344:489840.12 71.05:54826.277 71.6636:24020.43 73.0291:133072.02 75.9106:23354.58 81.0343:46615.816 85.0291:4197294.5 91.0397:64523.34 96.8639:30538.943 97.0227:48616.453 97.029:1295944.9 99.0447:198437.81 101.0238:30341.154 103.04:21434.799 109.029:129734.234 115.0394:189298.5 127.0393:4330583.0 133.0499:37845.395 145.0498:3408708.0 146.4719:21562.74 163.0603:562445.56 171.6353:26175.518 180.0866:74602.766 331.8813:23541.951,30
183,56.8518:2369.4944 61.1831:3616.9072 69.0344:4254.3896 75.6239:2383.4993 79.4758:2468.8503 83.2279:2601.3174 85.0292:53170.62 93.0573:2273.426 97.0289:10386.411 102.3332:2560.1487 109.0569:2598.4646 118.6488:2443.4958 127.0392:51014.105 127.4826:2528.323 145.0498:44165.39 163.0606:6867.62 177.4153:2821.745 197.9416:2507.86 336.8097:2826.3442,30
183,53.7078:22326.715 55.0188:31409.645 57.0345:35034.023 59.9261:82263.97 65.3719:22053.252 69.0344:118829.89 73.029:26438.566 78.4199:20904.012 85.0292:1088494.6 96.8652:47276.305 97.0234:39462.094 97.0291:379489.8 99.0448:53957.676 109.0292:21720.336 115.0394:47697.297 127.0394:1188411.5 145.0376:29566.262 145.0498:901120.94 145.0616:44139.754 163.0601:151441.88 180.0862:35004.957 250.1523:22440.11 358.0844:19791.672 380.2532:25028.855,30
183,61.1567:4173.4434 62.0263:2612.2114 63.8228:2450.301 79.1482:2594.587 85.0291:20991.332 97.0293:6649.2153 127.0394:20781.695 139.7353:2533.7642 145.0499:15565.7295 333.853:2559.8826,30
183,68.8076:2925.5225 69.0344:3013.8835 76.1912:2599.4436 85.0291:23124.252 89.7636:2399.225 96.8631:2225.2192 97.0288:6971.9927 97.87:2311.991 121.0297:2351.3625 127.0394:30420.12 139.9723:2521.3738 145.0493:17310.076 163.0601:4551.488 168.5104:2334.264 381.9159:2473.1094,30
183,55.0189:9646.891 57.0344:8019.169 59.9262:15964.311 59.9289:3931.3645 61.0294:5779.522 69.0344:23473.809 70.549:4392.1177 72.4062:3846.6812 73.0292:9985.59 79.0175:4147.791 81.0343:5806.2793 82.6867:3970.0776 85.0252:6987.2983 85.0291:334989.2 96.8648:9527.382 97.029:94300.85 99.0447:18357.375 109.0289:7794.6226 109.0947:4464.022 115.0392:10531.398 120.7159:4308.9033 127.0393:309232.12 127.0468:5214.3604 130.7223:4013.93 133.0501:6332.0366 145.0378:4855.8687 145.0497:233341.8 145.0613:7836.326 153.3401:4456.1353 163.0604:36146.855 180.0866:9527.661,30
183,56.252:2865.3608 58.8868:2894.26 60.8918:5123.9727 69.0344:8646.249 85.0291:67510.57 96.2184:2457.9573 96.8643:3018.8477 97.029:18013.33 99.0444:3961.7996 114.5514:2574.7231 115.0393:3571.1455 127.0393:62764.062 143.8564:2776.8762 145.0497:50294.02 163.0602:7450.926 261.8166:2677.3247 306.5376:2583.1372 321.5231:2285.145 336.805:2473.2407 338.6662:2389.303,30
183,57.0346:4478.43 59.4115:2582.9263 60.9048:5344.023 61.0295:3083.2966 69.0345:14589.413 83.635:2599.353 84.0445:2200.336 85.0291:104024.74 91.5147:2340.459 97.0291:31781.8 99.0447:4809.8286 109.0292:2553.7527 111.9663:2383.4502 114.9559:2757.5405 115.0399:4480.7646 127.0394:110443.266 145.0498:84873.69 163.06:13131.069 180.0861:3961.602,30
183,55.0189:5658.506 57.0344:4660.211 59.936:2271.685 60.8287:3179.4607 61.0293:3705.8677 69.0344:21323.066 73.0293:4876.665 73.9189:2436.5684 77.3255:2782.9385 81.0346:3169.5657 85.0291:157274.62 85.1464:2506.8193 90.7803:2837.0754 91.0396:3200.538 97.029:50887.152 99.0447:8612.825 101.0238:3648.2893 115.0394:6357.0244 127.0393:181867.7 127.0468:2391.1194 145.0497:128682.56 145.0615:4785.7407 163.0601:21938.104 180.0869:4258.611 274.8452:2692.137,30
183,56.4019:2724.8296 58.0209:2849.3555 59.9224:6210.04 59.9254:5998.764 61.6534:2513.8093 69.0343:4661.2886 70.0267:2636.0454 85.0291:30636.842 96.864:5490.971 97.0291:10080.719 120.9748:2773.0667 127.0393:41312.684 145.0498:30069.72 154.2841:2790.4392 179.4724:2491.4963 315.7232:3593.386 336.8071:3411.904,30
185,55.0188:29849.8 57.0344:24364.773 58.5572:5299.7314 61.0294:8671.269 65.1028:5096.3804 65.6234:5119.7656 69.031:8366.71 69.0344:92969.56 71.0502:10213.932 73.0293:23570.385 81.0341:7793.0415 85.0291:580778.4 87.9965:5722.273 91.0399:10863.692 95.9031:4521.372 97.0227:6905.9185 97.0291:180793.05 99.0447:49027.37 101.0238:17047.338 103.0397:7998.3374 109.0289:32366.43 115.0391:23115.307 127.0394:606727.44 127.0467:6628.3164 139.9961:4955.58 145.0498:285790.88 146.0524:5440.1655 163.0606:31744.934,30
189,54.1212:2240.756 55.0188:5291.809 57.0345:3322.7986 58.8428:2269.4336 59.962:2088.9648 60.9844:3568.2036 60.9872:2622.891 69.0344:15785.441 73.0294:3308.2188 84.7112:2187.1855 85.0242:4122.66 85.0292:68988.0 96.8622:2799.939 97.0291:26411.139 99.0443:5534.2085 104.1798:2521.0166 105.1515:2567.3003 109.0286:3394.004 115.0391:5441.3164 127.0394:77622.81 145.0499:31106.668 146.0581:2164.832 188.5599:2202.8538 264.9668:2722.6533 325.3849:3134.7786,30
189,55.0188:124470.17 57.0344:95003.85 60.3454:9944.479 60.7288:9752.268 60.8172:21846.857 61.0293:67775.03 69.0306:18636.26 69.0344:438062.38 70.3433:9500.059 71.05:43598.965 73.0293:104045.195 81.0344:53679.2 81.7696:11758.212 83.0135:15747.556 85.0291:2253831.2 87.0447:29115.146 91.0398:55347.86 93.0506:9248.731 96.8651:12102.015 97.029:638372.5 99.0447:210906.05 101.024:75507.0 103.0396:21906.92 109.029:123835.73 115.0394:124778.71 123.0457:9476.132 127.0394:2291401.5 133.0495:20812.988 133.3865:8702.554 145.0498:829059.94 145.0668:13104.017 149.5781:10647.291 163.0603:42351.754 169.0511:10638.219 175.1958:10279.058 184.7506:10953.775 193.9746:8858.007 241.0699:9783.171 347.0015:8889.137,30
189,55.0188:18068.127 57.0345:11292.468 61.0294:6912.3687 61.5722:3785.9963 61.8283:2587.8625 69.0344:57741.195 71.0501:3865.4463 73.0294:11676.485 81.0344:4628.2056 85.0251:3706.4463 85.0291:257038.55 85.0366:4031.2483 91.0398:4188.774 97.0291:83373.17 98.2133:2431.8093 99.0448:23927.578 101.024:9831.561 109.0293:13942.432 115.0395:10233.375 127.0394:257015.9 133.0499:3675.141 139.0084:2513.8335 140.279:2430.411 145.0397:2024.0646 145.0497:101656.3 163.0603:6107.542 326.8644:2763.2048,30
